,dice_pz,volume_similarity_pz,avgHausdorff_pz,dice_tz,volume_similarity_tz,avgHausdorff_tz,dice_all,volume_similarity_all,avgHausdorff_all,dice_sv,volume_similarity_sv,avgHausdorff_sv
22,0.7990301724137931,0.18405172413793103,0.6381041764145188,0.9298691398805743,0.009655698132384703,0.07905706313594135,0.948002439768222,0.06532479414455626,0.056960492152947496,0.820250284414107,-0.05005688282138794,0.29264006959439937
23,0.7291072941538935,-0.23492259108064392,0.396005613361146,0.8746043504613106,-0.14277055693986127,0.15371474234923793,0.8994336951392166,-0.15781028787163756,0.10692052389251304,0.8434732383519445,-0.06237966884867154,0.20297780958693434
24,0.739906728847435,-0.09087275149900066,0.6170988183193749,0.8685750535247007,0.07488700340972167,0.1947115515788487,0.888062242285916,0.011121899549827875,0.16140189057662968,0.8003951174768926,-0.11020955337613772,0.25078732560740635
25,0.72529262086514,-0.16508905852417302,0.5330240576491915,0.8472794723825227,0.26106073097004673,0.34944614879489055,0.9108096999588984,0.15402794903411426,0.10641989042495949,0.7455411678475447,0.03151722452968483,0.4979920160908579
26,0.7876550965918014,-0.00973771006753573,0.3305623898738036,0.8774274241327101,-0.05832400763610032,0.14656827858396484,0.9106601352927455,-0.032750174947515746,0.10387725433599197,0.877505841839872,-0.032960275488869754,0.12974746415654326
27,0.7907931388359478,-0.05453745785075502,0.325632012378973,0.8518347919545525,-0.16827882696146168,0.18051377516085332,0.9103166186941373,-0.0911983032873807,0.0985632442630544,0.8250955761878754,0.012834516657564172,0.25591872574215746
28,0.7797135594271188,-0.08221216442432885,0.264065817705001,0.8625327748833724,0.2535499029522934,0.19044265262882903,0.9174469964664311,0.14469964664310955,0.09606969734369053,0.7502406674510642,0.31383035618782756,0.36655637847821826
29,0.7874958430329232,-0.3204522780179581,0.3794152808651125,0.8713636035515773,-0.11405471738973508,0.17381807185766485,0.8726604120503513,-0.17302343123850833,0.1646180142272191,0.8421137360647161,-0.20952227633114662,0.20554295952078172
30,0.7922898997686969,-0.20601387818041633,0.2688865214232671,0.9030601140469245,0.11796456710050929,0.17427509859951004,0.9346319009795392,0.01869263801959078,0.06987090570033389,0.7600891309730132,0.1827184946769002,0.29198406771113106
31,0.8148441477626294,0.13226226169598915,0.2595658915419681,0.9127194644436023,-0.024706328154604017,0.0989643369896431,0.938100582170162,0.03205442940310023,0.06834312294336618,0.8696611189091638,0.16322438339683176,0.13700983759399507
32,0.7922898997686969,-0.20601387818041633,0.2688865214232671,0.9030601140469245,0.11796456710050929,0.17427509859951004,0.9346319009795392,0.01869263801959078,0.06987090570033389,0.7600891309730132,0.1827184946769002,0.291984067711131
33,0.808464767956428,0.13843186202201294,0.2605851696497522,0.9110797459421314,-0.029236818227643915,0.10097467223212148,0.9364040460606909,0.028000420006300094,0.06955639574340311,0.865070620054092,0.16127416608233996,0.13955340734795266
34,0.7678914505283381,-0.030019212295869357,0.6460113489500733,0.9345170664433827,-0.07200906270009358,0.0743973239342106,0.9483163504931491,-0.06632496783810826,0.053281067532724505,0.8727799927509967,-0.036969916636462485,0.13951191202891267
35,0.8700818293913238,-0.004035422037888129,0.13660777736236474,0.9009019294440004,-0.1301518438177874,0.10380619140219174,0.9309773920986527,-0.04841287965288879,0.07045723700851825,0.8268250087320991,0.06133426475724764,0.24075124079846838
36,0.7797135594271188,-0.08221216442432885,0.264065817705001,0.8625327748833724,0.2535499029522934,0.19044265262882903,0.9174469964664311,0.14469964664310955,0.09606969734369053,0.7502406674510642,0.31383035618782756,0.36655637847821826
37,0.8372060665089746,0.004452483651036594,0.2097092427471951,0.843507093547861,0.21949230852856444,0.25490377048048846,0.8889709275496077,0.14256268266420552,0.16915883399626697,0.7084942084942085,0.2876447876447876,0.38270513099176434
38,0.8662079510703364,0.008103975535168196,0.1837118189556684,0.8771650759985861,0.179745493107105,0.15409589564963241,0.944330320460148,0.09252259654889071,0.06442068525679842,0.8539559613939779,0.06114546610414379,0.16499095570142697
39,0.7821583858517759,0.11226733108603254,0.5674210472233048,0.9049926124454524,-0.12953990997491668,0.11392357346578855,0.9326062143310083,-0.07091946734305643,0.07746009485906326,0.8350539931173608,0.08045567817728728,0.22147780216481905
40,0.7921228598721434,-0.04981997207730179,0.31959794709769684,0.8503343838880775,-0.16588515643016374,0.18281378748933622,0.9103045473508552,-0.08851974058482194,0.09903055951879301,0.829113067027759,-0.0037914691943127963,0.24490845247945847
41,0.7015190068625183,-0.3992597733055748,0.6833362746161062,0.8955201214882309,0.0809719058466211,0.14244997065789292,0.9165355928763509,0.0015221472423765793,0.10080788706898887,0.679585152838428,-0.13100436681222707,0.46525679071923276
42,0.8231221876081689,0.04895416110369381,0.24823900068350274,0.7593512082092022,-0.15637206223104932,0.3102897464847405,0.9095333524191239,-0.016490123103349557,0.10026107467997082,0.8582591313828821,-0.20861348355442486,0.17008569882470573
43,0.7781937048558022,-0.12136869299309326,0.3071485045227186,0.9237205764273339,-0.02797616532138782,0.08354013621751007,0.9165152123114688,-0.057544787216465644,0.09721986757261075,0.8478097766491602,-0.005886766318462515,0.2510150915438305
44,0.678962431290601,0.2802889201835279,0.8297655526018707,0.8595574073346173,-0.1917377461577768,0.16901519645100047,0.923586032652725,-0.047372540403971056,0.08760717666072951,0.8696308218489086,-0.07846293129463837,0.15219387918843819
45,0.7798148261695995,0.005027898706235821,0.29409028699682754,0.899515219470369,0.10269432444019391,0.13770256848567475,0.929099157485418,0.08381939943832362,0.07645800358484348,0.8552019695449987,0.20935533874350323,0.1832572636765294
46,0.7581511555277951,0.06171143035602748,0.337535321957689,0.9118240585559394,0.14194342784827443,0.11776914459037952,0.9297119032617001,0.12159317898462323,0.07779634848399007,0.7221254917134198,0.4714000128974012,0.3025038621828234
47,0.7059730250481696,0.26567575006881367,0.7611373788874665,0.9360746181545883,0.08587254567278574,0.08524342611836458,0.9291679668141186,0.11607716451606982,0.08128932871698857,0.7771207641573801,-0.23197634750966567,0.32464111795501616
48,0.6825927695492913,-0.1847427934384456,0.4721922867051323,0.857500100834913,0.20513854717057234,0.22522274509410312,0.9151319332256327,0.08583737210554658,0.09299003812190942,0.8834768250972992,0.16192947281519046,0.13581919553713415
49,0.7045226905000385,-0.40049310424531936,0.7408982997158846,0.8939135727328058,0.08508825319537432,0.1440152139761804,0.9178698525673615,0.005490594814438231,0.09953166108841134,0.6784685055578428,-0.12048854123782078,0.46218182299123933
